Start_push	End_push	Pushes_duration	X	Y	Z	80ArAr(ArAr80Di)	Myelope_276((2967))Y89(Y89Di)	Histone_126((2979))In113(In113Di)	SMA_174((2780))In115(In115Di)	131Xe(Xe131Di)	134Xe(Xe134Di)	136Ba(Ba136Di)	138La(La138Di)	CD16_1820((2945))Pr141(Pr141Di)	CD38_1719((2961))Nd142(Nd142Di)	HLA-DR_1849((2953))Nd143(Nd143Di)	CD27_2231((2946))Nd144(Nd144Di)	CD15_627((2954))Nd145(Nd145Di)	CD45RA_732((2955))Nd146(Nd146Di)	CD163_1863((2947))Sm147(Sm147Di)	Beta-2M_1855((2962))Nd148(Nd148Di)	CD20_36((2980))Sm149(Sm149Di)	CD68_77((2963))Nd150(Nd150Di)	Indolea_2281((2981))Eu151(Eu151Di)	CD3_1841((2941))Sm152(Sm152Di)	LAG-3_1817((2982))Eu153(Eu153Di)	CD11c_2406((2983))Sm154(Sm154Di)	CD279(P_1743((2762))Gd155(Gd155Di)	CD140b(_1938((2948))Gd156(Gd156Di)	CD7_2258((2956))Gd158(Gd158Di)	Granzym_2215((2819))Tb159(Tb159Di)	CD274(B_2298((2949))Gd160(Gd160Di)	TCF1TCF_2221((2984))Dy161(Dy161Di)	CD45RO_2014((2950))Dy162(Dy162Di)	FOXP3_115((2942))Dy163(Dy163Di)	CD278(I_1815((2951))Dy164(Dy164Di)	CD8a_1718((2957))Ho165(Ho165Di)	Carboni_2443((2985))Er166(Er166Di)	CD33_2237((2986))Er167(Er167Di)	Ki-67_142((2965))Er168(Er168Di)	VISTA_2024((2966))Tm169(Tm169Di)	CD40_2255((2821))Er170(Er170Di)	CD4_2293((2943))Yb171(Yb171Di)	CD14_2275((2958))Yb172(Yb172Di)	E-Cadhe_103((2959))Yb173(Yb173Di)	CD303_2313((2952))Yb174(Yb174Di)	CD206(M_324((2960))Lu175(Lu175Di)	cleaved_198((2944))Yb176(Yb176Di)	DNA1(Ir191Di)	DNA2(Ir193Di)	196Pt(Pt196Di)	206Pb(Pb206Di)
1366629	1366820	192	406	8	5206	8247.763	0.000	1.000	0.000	82.198	38.907	26.835	1.649	0.000	0.000	0.000	0.000	0.000	1.000	0.000	2.000	0.000	2.605	0.000	0.000	0.000	5.150	0.000	11.145	2.316	1.641	0.000	1.261	3.047	0.000	2.000	0.000	0.000	0.000	0.000	0.000	2.222	1.000	9.700	0.000	1.234	0.000	0.000	62.472	107.785	1.613	0.000
1366821	1367012	192	407	8	5207	8442.265	0.000	2.172	2.558	93.345	61.590	26.982	1.000	2.800	0.000	0.000	1.488	0.000	1.215	1.406	3.224	0.000	7.462	1.136	1.000	0.000	9.565	1.880	24.984	1.701	2.191	0.000	3.684	3.954	1.000	1.238	1.000	2.356	1.000	1.000	0.000	1.421	0.000	9.771	0.000	0.000	0.000	0.000	74.463	117.238	2.069	1.000
1367013	1367204	192	408	8	5208	8736.329	0.000	1.115	1.121	89.666	39.880	38.259	0.000	2.923	0.000	5.134	0.000	0.000	0.000	1.000	6.514	0.000	5.801	1.000	1.898	0.000	14.331	0.000	13.276	0.000	0.000	0.000	0.000	2.431	1.462	1.000	0.000	3.370	0.000	3.321	1.000	5.063	2.589	16.546	6.323	0.000	0.000	0.000	61.893	95.361	0.000	0.000
1367205	1367396	192	409	8	5209	7874.178	1.000	1.000	1.000	94.416	49.364	30.066	2.199	4.539	0.000	1.237	0.000	0.000	0.000	7.186	0.000	0.000	5.172	1.609	0.000	1.000	16.964	0.797	8.686	0.000	0.000	3.290	4.069	15.579	0.000	0.000	0.000	0.000	5.330	1.000	1.000	2.454	3.291	14.231	0.000	0.000	0.000	1.000	76.620	122.538	1.000	0.000
1367397	1367588	192	410	8	5210	8065.012	0.000	5.803	0.000	100.585	31.129	39.415	3.810	1.000	0.000	0.000	0.000	0.000	0.000	2.000	1.378	0.000	1.196	1.000	0.000	0.000	21.079	0.000	3.949	0.000	3.544	1.000	2.000	18.274	1.000	1.000	1.000	3.272	1.000	0.000	0.000	7.484	3.126	16.422	2.000	0.000	0.000	0.000	87.686	129.284	0.000	2.000
1367590	1367781	192	411	8	5211	8534.196	0.000	2.515	1.000	84.168	39.169	32.859	4.993	2.985	0.000	0.000	1.000	0.000	1.000	3.000	2.662	0.000	8.351	1.000	1.000	1.142	12.013	1.000	3.917	0.000	0.000	1.000	2.520	6.236	2.469	1.000	0.000	2.276	6.363	0.000	0.000	6.286	4.656	17.750	3.892	0.000	1.000	0.000	108.075	190.499	3.525	0.000
1367782	1367973	192	412	8	5212	8581.033	0.000	3.172	1.000	89.045	52.346	29.518	3.000	0.000	0.000	1.000	0.000	1.399	0.000	4.874	0.000	0.000	4.581	1.010	0.000	0.000	4.144	0.000	6.951	0.000	1.770	0.000	1.000	14.454	0.000	1.368	0.000	0.000	9.708	0.000	0.000	2.553	2.556	11.344	0.000	0.000	4.540	0.000	100.471	159.312	0.000	0.000
1367974	1368165	192	413	8	5213	7480.985	0.000	1.172	0.000	81.069	44.797	27.040	0.275	1.877	0.000	0.000	1.000	0.000	0.000	3.250	1.315	0.000	22.522	0.000	1.000	0.000	11.869	0.000	4.811	0.000	2.000	5.645	0.000	14.922	0.000	0.000	1.045	0.000	6.936	2.400	2.153	2.652	2.258	11.169	0.000	1.000	1.000	0.000	64.763	134.692	2.403	3.867
1368166	1368357	192	414	8	5214	8385.380	0.000	0.000	1.581	85.207	57.991	36.702	8.818	1.200	0.000	1.485	3.256	0.000	0.000	3.874	0.000	1.036	16.055	2.272	0.000	1.000	18.986	0.000	8.057	0.000	0.000	0.000	1.000	9.839	2.592	0.000	0.000	2.192	4.132	0.000	0.000	1.520	2.682	6.751	0.000	2.100	1.000	0.000	68.824	99.137	0.000	0.000
1368358	1368549	192	415	8	5215	8424.533	0.000	0.000	0.000	82.199	42.081	35.534	2.000	2.046	0.000	3.412	0.000	1.000	0.000	1.000	1.000	1.000	11.893	1.000	0.000	0.000	9.308	1.944	1.661	2.444	1.000	0.000	0.000	3.134	1.000	1.000	0.000	0.000	4.477	1.743	0.000	3.123	1.000	15.891	1.000	1.000	2.003	0.000	42.414	83.240	1.000	0.000
1368551	1368742	192	416	8	5216	8943.353	1.000	0.000	0.000	105.423	57.467	42.272	1.000	1.108	0.000	2.000	1.000	0.000	1.932	2.000	4.823	1.000	18.503	2.114	0.000	0.000	36.577	0.000	5.791	4.985	2.223	0.000	0.000	6.607	0.000	0.000	0.000	3.651	9.577	0.000	0.000	11.547	7.993	29.844	1.000	2.867	5.106	0.000	26.284	65.184	0.000	1.326
1368743	1368934	192	417	8	5217	8292.318	1.000	0.000	0.000	109.022	41.812	28.934	2.130	0.000	0.000	3.206	0.000	0.000	1.000	7.373	2.253	0.000	7.264	1.862	0.000	0.000	19.082	0.000	4.236	0.000	0.000	1.871	2.000	0.000	0.000	0.000	0.000	0.000	5.641	1.000	0.000	2.511	3.192	17.754	2.198	3.535	1.000	0.000	10.143	20.325	3.209	0.000
1368935	1369126	192	418	8	5218	8080.708	0.000	0.000	0.000	102.072	50.278	39.122	1.000	0.000	0.000	0.000	0.000	2.000	0.000	0.000	0.000	1.444	1.000	0.000	0.000	1.903	1.780	0.000	13.686	0.000	0.000	0.000	2.102	1.000	0.000	0.000	0.000	2.702	3.066	0.000	0.000	0.000	0.000	3.000	1.000	1.000	1.668	0.000	6.617	18.384	2.910	0.000
1369127	1369318	192	419	8	5219	8550.671	0.000	0.000	1.322	69.620	31.885	28.857	5.359	0.000	0.000	0.000	0.000	2.710	0.000	4.218	1.000	0.000	3.487	3.041	0.000	0.000	0.000	1.000	6.600	0.000	0.000	1.000	0.000	0.000	1.000	0.000	0.000	0.000	4.148	0.000	1.000	0.000	1.921	3.000	1.000	0.000	0.000	0.000	18.181	36.386	3.034	1.649
1369319	1369510	192	420	8	5220	8049.226	0.000	0.000	0.000	86.839	56.681	21.330	3.000	0.000	0.000	1.000	0.000	1.000	0.000	0.000	3.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000	1.511	2.000	0.000	0.000	0.000	1.102	2.949	0.000	0.000	2.000	3.444	0.000	1.000	1.000	1.000	1.095	9.460	0.000	1.000	0.000	45.626	77.826	0.000	2.000
1369512	1369703	192	421	8	5221	7821.355	0.000	0.000	0.000	76.678	39.875	21.087	5.481	0.000	0.000	0.000	0.434	0.218	4.864	0.000	2.378	0.000	1.000	1.000	1.000	1.427	1.399	0.000	2.725	8.044	1.000	0.000	1.552	3.000	0.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000	2.325	2.224	0.000	1.167	0.000	0.000	84.011	132.911	0.000	1.000
1369704	1369895	192	422	8	5222	8362.770	0.000	0.000	0.000	103.145	40.983	28.200	1.000	0.000	0.000	0.000	0.000	3.917	0.000	0.000	0.000	0.000	6.005	0.000	2.360	1.903	0.000	1.530	6.823	3.985	1.319	0.000	3.718	1.000	2.242	2.368	2.959	1.702	6.888	0.000	0.000	0.000	1.987	5.817	0.000	0.000	2.774	0.000	92.171	171.219	2.000	0.000
1369896	1370087	192	423	8	5223	8480.578	0.000	0.000	0.000	92.515	32.471	29.589	2.687	0.000	1.000	3.134	1.147	0.000	1.000	0.000	1.159	1.005	0.000	0.000	1.000	0.000	0.000	0.000	1.000	3.000	0.000	0.000	0.000	2.329	0.000	0.000	0.000	0.000	0.000	0.000	1.000	2.817	0.000	2.000	2.431	0.000	0.000	0.000	40.102	107.750	1.000	0.000
1370088	1370279	192	424	8	5224	8721.924	0.000	1.430	0.000	77.628	44.515	27.506	3.000	1.631	0.000	8.114	0.000	1.000	0.000	2.625	2.255	1.005	1.000	1.000	0.000	0.000	1.000	0.000	4.108	0.000	2.544	0.000	0.000	4.667	0.000	1.400	0.000	3.847	4.559	0.000	0.000	1.288	1.563	10.800	2.797	0.000	1.237	0.000	77.133	156.436	4.962	1.326
1370280	1370471	192	425	8	5225	7740.850	0.000	1.029	1.064	72.021	40.920	36.011	5.489	1.000	0.000	1.000	2.240	0.000	0.000	0.000	6.224	0.000	2.109	1.000	1.000	1.617	1.000	0.000	8.153	5.810	0.000	0.000	3.000	15.380	0.000	1.000	1.000	0.000	4.706	1.000	2.186	1.553	5.729	14.944	7.294	1.000	0.000	0.000	92.279	141.181	0.000	1.000
1370473	1370664	192	426	8	5226	7913.723	0.000	0.000	0.000	73.319	30.623	27.531	4.367	1.600	0.000	3.949	0.000	0.000	0.000	2.000	4.944	0.000	2.424	0.000	0.000	2.744	4.479	0.000	4.374	11.837	5.000	0.000	3.457	9.575	0.000	2.768	2.436	0.000	12.823	3.217	0.000	1.000	0.000	18.086	10.718	3.301	1.036	0.000	81.786	113.566	0.000	1.505
1370665	1370856	192	427	8	5227	8408.918	1.000	0.000	1.006	93.844	26.227	27.344	1.191	3.231	0.000	13.104	0.000	2.518	0.000	0.000	7.293	0.000	6.022	0.915	2.000	0.000	3.000	3.390	9.153	5.605	0.000	1.322	0.000	4.167	2.000	5.852	0.000	5.712	3.066	2.381	1.000	1.859	5.437	15.862	18.711	2.067	1.000	0.000	78.520	119.826	1.227	0.000
1370857	1371048	192	428	8	5228	7860.937	0.000	0.000	0.000	60.532	29.051	32.167	3.619	0.000	0.000	9.217	1.000	0.000	1.620	0.000	7.289	1.068	0.000	1.000	2.000	0.000	0.000	0.000	4.533	5.156	2.864	1.000	0.000	6.403	3.469	1.075	0.000	0.000	5.000	4.860	2.867	0.000	3.358	7.846	12.485	3.268	0.000	1.240	46.841	61.482	4.857	0.000
1371049	1371240	192	429	8	5229	8422.489	0.000	1.830	0.000	84.328	30.356	30.503	2.077	0.585	1.265	10.433	1.333	2.394	3.708	9.748	8.644	2.915	5.000	0.000	1.000	0.000	3.211	0.000	18.570	7.388	0.000	1.000	2.005	8.422	0.000	0.000	0.000	0.000	4.116	9.584	1.000	2.553	2.086	24.467	9.184	1.200	0.000	1.374	29.671	41.456	1.000	0.000
1371241	1371432	192	430	8	5230	8116.940	1.897	0.000	0.000	85.966	50.815	33.243	3.046	2.554	0.000	16.134	1.000	2.715	2.932	1.843	4.667	0.000	2.039	0.000	3.582	0.000	5.912	0.000	9.580	2.000	0.676	2.774	1.520	2.000	1.137	2.921	0.000	1.000	1.000	12.562	0.000	5.898	3.291	10.410	9.820	2.734	1.000	0.000	19.504	36.824	0.000	0.000
1371434	1371625	192	431	8	5231	8435.070	1.000	0.000	1.000	84.426	60.598	30.595	3.000	7.955	0.000	19.382	0.000	1.000	0.000	1.000	1.000	0.000	0.000	3.451	3.455	0.000	1.000	0.000	8.664	5.985	4.000	2.355	0.000	8.741	4.574	0.000	0.000	0.000	1.935	16.937	1.384	0.033	9.179	20.027	9.319	1.667	1.000	0.000	16.314	23.454	1.000	0.000
1371626	1371817	192	432	8	5232	8527.629	0.000	0.000	0.000	79.428	39.658	19.822	3.604	2.231	0.000	15.104	4.628	0.000	0.000	1.031	0.000	2.099	5.840	2.830	0.000	1.585	2.526	0.000	16.428	2.091	1.000	0.000	1.000	5.959	2.494	0.000	0.000	1.000	1.000	9.299	0.000	1.000	2.225	28.097	24.476	0.000	0.000	0.000	9.114	20.106	2.000	1.219
1371818	1372009	192	433	8	5233	7463.359	0.000	3.202	1.000	79.056	41.625	30.671	3.023	3.093	0.000	55.404	2.364	1.000	0.000	6.280	10.980	1.000	9.893	4.335	1.360	3.220	11.138	2.000	16.254	2.696	1.000	3.355	3.651	12.200	2.762	0.000	1.000	2.931	9.019	8.957	1.000	10.781	6.179	41.851	37.641	5.636	3.574	0.000	6.519	14.359	1.000	2.649
1372010	1372201	192	434	8	5234	7943.972	0.000	0.000	0.000	92.086	39.842	21.753	0.000	6.646	2.882	33.671	0.000	0.000	0.000	4.780	14.492	0.000	15.094	0.000	0.000	0.000	4.497	1.402	9.507	1.000	6.478	2.000	4.069	13.353	1.000	5.625	1.567	1.000	9.216	16.716	2.186	3.000	3.550	37.664	37.310	3.000	0.000	0.436	14.188	27.987	1.000	0.000
1372202	1372393	192	435	8	5235	8604.263	0.000	0.000	0.000	106.884	42.787	17.153	2.000	8.385	0.000	37.053	0.000	0.000	1.683	5.655	8.821	1.000	5.973	0.000	3.000	3.329	3.589	1.000	13.209	5.000	4.054	1.000	1.000	9.176	3.606	0.000	6.843	2.000	4.246	28.694	2.109	5.361	6.702	38.531	35.414	3.000	1.304	0.000	33.924	72.647	1.000	1.000
1372395	1372586	192	436	8	5236	8152.311	1.000	1.000	0.000	97.405	38.819	40.514	1.000	3.139	0.000	21.155	2.000	1.000	4.584	1.000	13.794	0.000	2.448	5.587	1.000	1.000	5.450	0.000	11.909	2.343	3.121	1.000	3.718	16.904	3.559	0.000	0.000	1.603	1.000	58.844	0.000	4.784	9.431	51.991	37.552	2.000	0.000	0.000	56.584	101.725	1.000	1.000
1372587	1372778	192	437	8	5237	7487.991	0.000	2.116	0.000	78.730	42.114	27.128	2.374	1.000	1.111	27.733	4.256	0.000	1.000	2.999	15.566	0.000	2.857	2.019	0.000	0.000	4.005	0.000	1.000	3.664	4.349	2.387	2.975	21.182	2.827	0.000	0.000	0.000	4.460	78.777	3.208	6.781	9.013	36.009	25.407	3.301	0.000	0.000	47.527	141.738	0.000	2.039
1372779	1372970	192	438	8	5238	7646.362	0.000	6.059	0.000	80.255	49.847	29.169	3.535	1.046	1.049	20.155	0.000	2.306	1.000	0.000	4.291	1.000	3.840	4.733	1.000	0.000	2.971	2.963	0.000	6.869	1.158	0.000	0.000	12.362	0.000	0.000	0.000	0.000	9.559	84.448	1.648	5.469	8.921	25.105	33.944	1.901	1.604	0.000	69.263	130.947	2.034	1.111
1372971	1373162	192	439	8	5239	8949.498	0.000	0.000	0.000	91.067	43.598	25.670	0.000	1.754	1.000	12.382	0.000	2.181	2.057	1.000	11.425	0.000	2.322	3.000	1.044	1.000	4.132	2.358	3.258	9.810	2.641	1.000	3.261	9.315	1.000	2.433	0.000	0.000	5.199	113.335	0.000	3.015	14.199	41.647	42.408	6.468	3.209	0.000	89.056	182.633	4.173	2.000
1373163	1373354	192	440	8	5240	8520.591	0.000	5.688	0.000	79.038	45.915	14.054	1.000	0.000	1.000	8.454	6.798	2.331	1.000	1.000	7.671	1.000	8.358	6.733	3.835	0.000	0.000	1.000	1.214	5.723	0.000	3.161	2.002	13.098	1.000	4.973	0.000	3.000	5.576	120.225	5.054	7.054	7.411	30.931	50.314	1.034	0.000	2.680	92.759	174.293	0.000	0.000
1373355	1373546	192	441	8	5241	7896.635	0.000	1.000	0.000	105.313	45.830	20.875	7.734	2.000	0.000	36.341	3.550	2.679	1.000	1.000	9.512	0.000	3.077	1.357	6.333	0.000	1.000	0.000	1.000	14.533	1.480	0.000	1.584	24.493	0.000	2.368	0.000	6.072	1.000	190.359	2.000	3.000	9.689	11.464	37.874	0.000	2.504	0.000	98.037	186.199	3.279	1.000
1373548	1373739	192	442	8	5242	7834.396	0.000	1.000	0.000	79.597	43.361	34.782	2.466	0.000	0.000	15.072	1.000	2.860	0.000	0.000	1.000	2.099	3.109	2.925	5.353	2.156	1.000	0.000	1.000	0.000	1.000	0.000	0.000	4.463	0.000	2.736	1.077	0.000	6.396	151.175	0.000	2.000	7.927	11.140	29.486	1.000	0.000	0.000	65.796	115.059	7.156	2.115
1373740	1373931	192	443	8	5243	8475.789	0.000	0.000	0.000	73.451	37.454	35.846	2.924	0.000	0.000	14.969	1.054	4.337	1.153	0.000	7.512	0.000	4.375	1.000	0.000	0.000	0.000	0.000	1.000	0.000	1.000	0.452	0.000	6.403	0.000	2.596	1.000	3.698	2.000	167.974	0.000	2.000	5.934	4.128	47.369	3.000	0.000	1.575	54.226	103.287	2.999	1.000
1373932	1374123	192	444	8	5244	7989.314	0.000	0.000	0.000	67.101	40.008	20.143	2.000	1.000	0.000	5.227	3.000	0.000	3.742	1.125	10.834	0.000	1.000	2.000	0.000	0.000	2.572	0.000	3.831	4.985	3.124	4.096	1.000	0.000	0.000	3.000	0.000	5.469	6.182	59.052	0.000	0.000	1.258	12.265	58.439	2.000	1.838	0.000	54.441	105.854	3.192	0.000
1374124	1374315	192	445	8	5245	7510.129	0.000	0.000	0.000	69.748	38.824	35.235	3.008	0.000	1.000	6.351	0.000	2.616	0.000	3.593	2.192	0.000	3.014	3.903	2.657	0.000	0.000	0.000	3.108	1.000	2.834	1.097	0.000	4.829	0.000	3.964	0.000	0.000	2.854	49.838	3.010	1.000	2.000	11.293	59.749	4.168	2.036	1.000	37.127	61.586	1.332	0.000
1374316	1374507	192	446	8	5246	8018.207	0.000	0.000	0.000	102.333	35.386	44.844	0.000	0.000	0.000	3.753	1.000	2.000	3.587	1.000	4.320	0.000	5.172	0.000	0.000	0.000	1.367	0.000	1.000	3.444	0.000	0.000	2.000	1.000	0.000	0.000	1.000	1.440	10.463	50.989	2.450	6.186	1.000	6.846	59.608	4.535	1.003	0.000	20.396	71.364	2.000	1.183
1374509	1374700	192	447	8	5247	8667.064	0.000	0.000	0.000	78.799	42.321	28.415	4.290	1.000	0.000	1.000	0.000	2.741	1.091	0.000	5.040	4.009	3.738	1.000	1.044	1.000	0.000	0.000	2.076	0.000	1.544	1.000	0.000	4.398	0.000	0.000	0.000	1.000	2.000	129.365	6.087	2.387	6.046	10.244	40.836	0.000	0.000	0.637	62.981	79.677	2.473	0.000
1374701	1374892	192	448	8	5248	8400.551	0.000	0.000	0.000	90.005	39.834	25.705	2.901	2.000	0.000	4.237	0.000	1.000	0.000	1.062	3.727	6.714	0.000	1.000	1.000	0.000	3.352	0.000	0.000	2.054	1.000	0.000	1.000	2.000	0.000	1.000	0.000	1.000	5.493	144.060	1.000	2.000	1.000	1.000	37.942	2.601	2.805	1.000	76.780	89.147	2.893	0.000
1374893	1375084	192	449	8	5249	8113.886	1.000	0.000	1.495	81.338	36.792	33.694	2.000	0.000	0.000	2.382	0.682	1.000	2.589	0.000	6.255	2.099	0.000	0.000	0.000	0.000	0.000	0.000	3.278	3.000	1.255	0.000	4.268	1.167	0.000	4.042	0.000	2.552	6.658	213.801	1.000	0.000	0.000	3.527	49.696	0.000	0.000	2.000	70.939	122.850	3.700	4.298
1375085	1375276	192	450	8	5250	8111.892	1.000	0.000	0.000	93.906	29.534	33.768	5.481	0.000	0.000	1.949	0.000	2.000	0.000	1.000	5.000	1.659	6.571	3.092	0.000	0.000	2.000	2.549	2.949	0.000	1.000	0.000	0.000	4.625	0.000	1.042	2.000	3.847	5.739	189.575	1.000	9.202	0.000	2.000	34.580	3.934	0.000	0.000	77.966	148.534	0.000	1.000
1375277	1375468	192	451	8	5251	8692.561	1.000	2.515	0.000	91.997	38.620	25.711	2.489	1.231	0.000	0.000	0.000	5.471	1.000	0.000	5.727	1.000	1.385	0.000	0.000	0.000	0.000	0.000	1.000	1.637	0.000	1.000	0.000	5.348	2.787	0.000	0.000	0.000	2.000	123.330	1.000	0.000	1.000	3.000	17.157	2.000	0.000	0.000	75.691	134.140	0.000	1.000
1375470	1375661	192	452	8	5252	8031.411	1.000	2.000	0.000	84.939	35.645	39.091	2.832	0.000	1.666	0.000	0.000	4.388	2.555	1.000	3.349	3.538	2.353	1.010	1.000	0.000	1.430	0.000	0.000	2.958	0.000	0.000	0.000	9.945	1.000	0.000	0.000	2.000	2.623	163.778	4.571	0.000	1.258	1.892	37.419	2.634	0.000	0.000	66.907	122.667	2.665	1.573
1375662	1375853	192	453	8	5253	8235.406	2.432	0.000	1.351	89.348	50.656	40.223	2.000	1.000	0.000	1.361	1.000	1.927	1.000	0.000	9.420	2.166	7.281	8.585	1.550	2.568	2.924	0.669	1.000	1.000	2.000	0.000	2.005	2.431	4.794	0.000	0.000	3.000	6.805	219.553	2.000	4.171	4.450	7.120	37.509	4.769	0.000	0.000	110.201	180.682	1.000	2.000
1375854	1376045	192	454	8	5254	8297.391	0.000	0.000	0.000	62.121	45.794	34.279	1.000	2.046	0.000	3.134	0.000	3.430	1.000	0.000	7.577	1.000	2.000	2.925	1.645	0.000	4.037	3.115	1.000	2.380	2.126	3.838	0.000	4.926	1.202	0.000	0.000	3.571	3.000	94.515	3.186	0.000	7.490	5.228	22.695	4.235	0.000	1.407	90.993	150.346	2.000	0.000
1376046	1376237	192	455	8	5255	8537.696	1.000	1.000	0.000	93.446	29.900	26.526	3.863	0.000	0.000	2.949	1.116	2.554	1.000	0.000	1.503	0.000	16.748	1.000	0.000	1.000	2.844	0.000	1.000	0.000	0.000	0.000	0.000	9.542	0.000	0.000	0.000	1.000	9.446	69.275	7.481	2.850	6.298	8.970	23.496	2.368	0.000	0.000	57.796	137.081	0.806	0.000
1376238	1376429	192	456	8	5256	8591.167	1.000	1.058	0.000	63.250	45.482	26.501	0.000	0.677	0.000	1.000	2.605	0.000	1.434	0.000	1.535	2.920	16.094	1.704	1.000	2.093	2.000	0.000	3.673	0.000	2.448	0.000	1.035	5.213	2.397	1.000	1.175	2.487	10.314	42.523	2.593	2.147	4.676	9.568	33.081	1.234	3.710	2.144	50.828	118.836	1.000	0.000
1376431	1376622	192	457	8	5257	8033.577	1.176	1.830	0.000	100.014	32.655	23.477	1.000	0.000	0.000	6.495	0.000	0.000	0.000	1.000	7.702	0.000	9.854	0.000	1.000	0.000	1.000	1.083	0.000	1.000	5.797	0.000	0.000	4.366	1.170	0.000	2.273	3.192	7.215	10.148	9.163	1.751	4.219	8.244	47.649	3.368	1.504	0.000	85.900	131.065	1.000	2.326
1376623	1376814	192	458	8	5258	7883.096	0.000	0.629	0.000	87.516	58.104	32.840	1.000	7.032	1.172	4.495	1.000	6.414	2.026	15.310	4.848	3.198	11.096	0.000	1.012	0.000	5.673	1.000	1.000	13.704	2.000	1.419	0.776	2.000	0.000	3.996	0.000	6.170	7.281	3.000	4.933	13.292	3.649	22.347	76.387	4.000	3.471	0.570	67.853	115.601	4.348	1.000
1376815	1377006	192	459	8	5259	8638.740	0.000	1.344	0.000	84.258	57.021	22.830	2.435	9.370	0.000	12.103	2.302	9.833	0.000	9.280	10.664	3.673	23.391	7.080	4.606	0.000	11.583	0.000	0.000	3.481	4.475	1.000	0.000	10.089	2.202	2.000	1.000	1.014	8.264	2.000	7.317	6.742	10.993	47.021	92.751	4.835	13.462	0.000	38.992	59.656	2.526	1.000
1377007	1377198	192	460	8	5260	8329.498	0.000	0.000	0.000	86.718	36.323	29.904	3.016	7.093	0.000	11.608	1.000	4.865	2.184	11.092	11.805	1.000	15.806	2.000	0.000	0.000	4.352	0.000	1.000	0.000	4.027	3.129	1.132	16.436	1.007	1.000	0.000	3.600	11.824	0.000	5.680	6.337	5.212	35.599	59.545	1.734	2.571	2.379	11.599	21.613	1.000	2.000
1377199	1377390	192	461	8	5261	8167.467	0.000	1.000	0.000	96.615	41.182	27.244	2.000	6.847	5.103	4.062	1.000	16.880	0.000	1.062	4.975	2.072	7.550	2.199	0.000	0.000	3.751	0.000	1.000	2.279	0.000	4.129	1.000	2.847	0.000	1.075	0.000	0.000	6.724	1.052	4.779	3.634	3.623	27.350	72.009	0.000	0.000	0.000	7.201	16.090	4.122	3.147
1377391	1377582	192	462	8	5262	8366.895	0.000	0.000	0.000	90.958	42.661	40.803	2.160	1.000	0.000	2.000	0.000	17.253	2.589	2.250	2.000	0.000	2.353	0.000	0.000	0.000	2.875	2.294	3.035	3.017	1.000	2.000	1.000	0.843	3.307	1.000	0.000	2.258	0.000	0.000	3.142	2.048	1.000	7.979	47.923	0.000	1.772	0.000	32.797	35.734	0.491	0.000
1377584	1377775	192	463	8	5263	8905.547	0.000	2.172	0.000	70.050	26.547	38.102	2.962	0.000	0.000	1.000	2.233	10.284	1.340	0.000	1.000	0.000	2.196	0.000	2.657	0.000	1.653	1.000	3.875	1.509	0.000	1.484	1.000	6.375	0.000	1.000	0.000	1.000	2.000	0.000	0.000	5.724	0.000	5.186	36.003	2.000	0.000	2.173	39.715	56.571	7.171	0.000
1377776	1377967	192	464	8	5264	8737.849	2.256	1.000	0.000	85.137	41.482	51.009	5.237	0.000	0.000	0.000	0.000	7.663	0.000	0.000	1.159	0.000	14.803	2.051	0.000	0.000	0.000	1.000	0.000	1.252	0.000	0.000	0.000	1.296	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.358	7.970	13.875	1.000	0.000	1.005	50.794	87.723	1.000	0.000
1377968	1378159	192	465	8	5265	7843.886	0.000	1.029	0.000	78.648	40.126	30.739	1.069	0.000	0.000	0.000	0.000	4.306	0.000	0.000	4.447	0.000	8.603	1.000	0.000	1.000	0.000	0.000	1.000	1.000	1.000	1.516	1.552	5.685	1.787	0.000	0.000	1.374	0.000	1.315	0.000	0.000	0.000	4.286	5.000	1.000	1.437	0.000	52.960	94.475	3.314	0.000
1378160	1378351	192	466	8	5266	8093.170	0.000	2.173	0.000	78.979	42.298	29.296	5.290	0.000	0.000	0.000	0.000	5.730	0.000	0.000	1.000	0.000	4.511	1.000	0.000	1.000	1.685	3.856	0.000	1.669	1.000	1.000	0.000	4.625	0.000	2.670	1.000	0.000	0.000	1.000	0.000	0.000	1.629	1.062	9.022	0.000	0.000	0.000	25.574	66.940	1.000	1.219
1378352	1378543	192	467	8	5267	8381.776	0.000	0.000	0.000	90.387	41.112	34.569	5.359	0.000	0.000	0.000	3.318	6.119	0.000	0.000	1.000	2.005	15.300	2.000	1.487	0.000	0.000	1.275	1.150	0.000	0.000	1.000	2.554	5.144	1.000	1.000	1.567	0.000	3.624	0.000	0.000	4.535	0.000	2.494	22.904	2.334	0.000	0.000	54.699	73.359	4.979	0.000
