Experiment Time (minutes),Reads,Basecalled Reads Passed,Basecalled Reads Failed,Basecalled Reads Skipped,Selected Raw Samples,Selected Events,Estimated Bases,Basecalled Bases,Basecalled Samples
1120,2810414,2871278,246473,0,702336108738,85855758351,51512331288,51700210973,699754417204
1121,2812646,2875742,246713,0,702853112423,85918683795,51550085673,51762270660,700603014919
1122,2815021,2876566,246752,0,703373377535,85982218527,51588205573,51773315293,700756155558
1123,2817309,2880513,246951,0,703856309493,86041331403,51623672373,51828564103,701502215969
1124,2819515,2881237,246996,0,704367284055,86103493520,51660968773,51839468171,701656576544
1125,2821810,2885008,247265,0,704892679012,86167741529,51699516680,51901971233,702515609091
1126,2824023,2887590,247409,0,705405274069,86230480040,51737158893,51940433276,703042499880
1127,2826309,2888510,247462,0,705918918743,86293188082,51774782797,51954097927,703232811543
1128,2828641,2890568,247578,0,706443176210,86356877831,51812995717,51986214472,703666769277
1129,2830895,2896110,247926,0,706950907908,86419184988,51850379105,52080569307,704960389015
1130,2833183,2898432,248063,0,707471290988,86482781956,51888536379,52117444313,705461957484
1131,2835533,2902089,248301,0,707973839554,86544132231,51925345613,52175955600,706241404913
1132,2837952,2904638,248455,0,708493615035,86607551022,51963395911,52215367730,706775413153
1133,2840356,2905666,248531,0,709008657784,86670724159,52001298842,52234159279,707050236622
1134,2842539,2909363,248749,0,709462384529,86726278667,52034630657,52291350110,707816561530
1135,2844829,2911766,248884,0,709975962818,86788778725,52072129777,52327870534,708310538671
1136,2847025,2914168,249005,0,710485444350,86850830171,52109359764,52363089432,708783359103
1137,2849356,2915136,249070,0,711002257226,86913983465,52147250800,52377656871,708983477965
1138,2851411,2916746,249168,0,711488760902,86973346317,52182867699,52409318306,709415200050
1139,2852862,2921612,249462,0,712052307023,87039210579,52222385655,52494401272,710688023688
1140,2852862,2928037,250018,0,712052307023,87039210579,52222385655,52590202018,712044697778
1141,2854217,2928119,250484,0,712177953307,87051094269,52229515318,52592301875,712096145088
1142,2856753,2928494,252659,0,712434567166,87075394478,52244094433,52603173976,712353222996
1143,2858622,2928908,254322,0,712592562781,87091179146,52253564484,52611852171,712552189086
1144,2860884,2930013,254372,0,713008808641,87142693097,52284471972,52625315596,712733117686
1145,2863312,2931286,254436,0,713516563773,87205118642,52321926325,52644806702,712999242471
1146,2865816,2932452,254482,0,714037092564,87268930895,52360212687,52661098953,713220694278
1147,2868494,2935121,254747,0,714579076944,87335147764,52399941729,52703077267,713793142570
1148,2871149,2937702,254859,0,715085488713,87397225588,52437187356,52741672875,714308317529
1149,2873860,2939123,254906,0,715594813796,87459486686,52474542935,52760244416,714562382006
1150,2876715,2941813,255024,0,716105833746,87522150162,52512139880,52797928338,715062486667
1151,2879715,2943205,255074,0,716633707926,87586880532,52550976881,52815318269,715300043840
1152,2882643,2944592,255164,0,717143925362,87649413908,52588495731,52833212852,715542994557
1153,2885494,2948923,255332,0,717655605556,87712104101,52626108707,52892176466,716326673745
1154,2888194,2950436,255372,0,718161426251,87774077112,52663291422,52912402089,716596392053
1155,2890998,2952992,255476,0,718675085444,87836691027,52700858641,52947421803,717066720503
1156,2893807,2956222,255601,0,719178844198,87898392334,52737878279,52986981364,717596928102
1157,2896609,2959204,255726,0,719706092359,87962894756,52776578600,53031961719,718223475603
1158,2899316,2962081,255828,0,720216963239,88025323325,52814034652,53068335753,718709603345
1159,2902012,2965010,255949,0,720717779015,88086605439,52850802857,53106383030,719216818229
1160,2904615,2966378,255994,0,721209133621,88146721770,52886871624,53124136840,719459997196
1161,2907420,2967850,256031,0,721730472708,88210374489,52925062132,53142828487,719717419277
1162,2910188,2971094,256151,0,722243301221,88273090884,52962690850,53186802472,720320060616
1163,2912894,2974034,256269,0,722750162117,88335094361,52999891846,53222869637,720803970401
1164,2915578,2975378,256317,0,723257374421,88397029381,53037051784,53238995453,721024077460
1165,2918287,2978395,256430,0,723771531923,88460062319,53074870459,53275909351,721519098956
1166,2920858,2981293,256554,0,724278337668,88521994308,53112028645,53313486511,722025793475
1167,2923643,2985876,256733,0,724783989699,88583703033,53149052761,53371269721,722798511628
1168,2926414,2987345,256784,0,725296044983,88646543868,53186756162,53388143909,723028314912
1169,2929117,2988960,256834,0,725801357260,88708304289,53223811359,53406862388,723282391622
1170,2931757,2991718,256957,0,726300585928,88769319971,53260419700,53443426166,723774797399
1171,2934459,2993266,257010,0,726824316660,88833372353,53298850033,53461785171,724027078047
1172,2937099,2996674,257181,0,727340289101,88896494389,53336722199,53510481560,724747276075
1173,2939643,3000035,257306,0,727859229530,88959793860,53374700884,53558860232,725420433637
1174,2942208,3002762,257444,0,728357122982,89020631221,53411202284,53599851435,725989390646
1175,2944798,3006993,257650,0,728879979650,89084543432,53449548610,53658219392,726766978182
1176,2947339,3011145,257852,0,729384417143,89146202084,53486542778,53716958833,727545862783
1177,2949906,3012440,257900,0,729893998450,89208634120,53524000983,53734472343,727782862494
1178,2952410,3016645,258075,0,730409868962,89271544387,53561746123,53795668040,728602363219
1179,2954773,3017967,258125,0,730904146230,89332027209,53598034878,53813198400,728840600407
1180,2957250,3022042,258309,0,731419551616,89394939076,53635781023,53873958669,729679850754
1181,2959693,3024746,258457,0,731931012594,89457302082,53673197839,53912569171,730202880781
1182,2962069,3026066,258520,0,732432265583,89518654107,53710008119,53930882713,730450736873
1183,2964565,3027294,258570,0,732938998932,89580652899,53747206391,53947621735,730679912248
1184,2967087,3031454,258775,0,733446749933,89642771934,53784476798,54006554182,731473114786
1185,2969556,3034073,258889,0,733943700072,89703509088,53820918121,54042577951,731957893305
1186,2972071,3036830,259000,0,734455195854,89765870249,53858333833,54082126327,732482524815
1187,2974519,3038433,259074,0,734962705336,89827754859,53895463601,54108051602,732862719948
1188,2976995,3042327,259249,0,735477853821,89890675539,53933215010,54163701677,733610135699
1189,2979352,3046539,259450,0,735967790369,89950512687,53969116385,54228909703,734508111627
1190,2981810,3049309,259580,0,736462503484,90010900234,54005347928,54271222314,735094212090
1191,2984209,3050770,259624,0,736969215811,90073046465,54042634717,54291241495,735367628087
1192,2986540,3053276,259768,0,737471601437,90134261252,54079362650,54327898810,735859870365
1193,2988888,3054631,259817,0,737964478156,90194415159,54115454088,54347058171,736120384228
1194,2991380,3057307,259962,0,738488585780,90258335651,54153805369,54387391214,736675008430
1195,2993814,3058622,260011,0,738976867575,90318165537,54189702320,54407480839,736957811860
1196,2996257,3061505,260136,0,739490286941,90380789273,54227275563,54452127369,737579877005
1197,2998556,3064253,260253,0,739971640122,90439659999,54262597073,54491277799,738105243474
1198,3000941,3065627,260312,0,740473457619,90500736088,54299241761,54514274226,738440000567
1199,3003261,3069606,260513,0,740967498350,90560968723,54335380402,54571121819,739197097604
1200,3005628,3072266,260665,0,741461982077,90621345269,54371605392,54609370788,739713058357
1201,3007891,3074816,260801,0,741947545394,90680546558,54407125261,54646671804,740212472576
1202,3010176,3077325,260935,0,742452940266,90742423400,54444250436,54683913601,740713733115
1203,3012437,3080049,261075,0,742958364116,90804069591,54481237222,54723862420,741255320801
1204,3014694,3081232,261136,0,743458863000,90865114547,54517863275,54741067243,741492335058
1205,3016942,3084917,261324,0,743954145815,90925474215,54554078182,54795704942,742225020473
1206,3019140,3086220,261387,0,744441148560,90985088882,54589846134,54814274112,742476702630
1207,3021412,3088704,261485,0,744931694751,91045085209,54625843020,54850229919,742959403107
1208,3023633,3091643,261648,0,745430103477,91105772598,54662254569,54896866980,743614392273
1209,3025825,3095528,261847,0,745928801862,91166469503,54698671840,54961052405,744495448833
1210,3028074,3096812,261889,0,746418943237,91226251778,54734540300,54979383029,744743979473
1211,3030393,3098220,261939,0,746908182633,91285880957,54770316902,54998868569,745010746864
1212,3032665,3100860,262088,0,747406680135,91346404308,54806630007,55041455333,745613379394
1213,3034940,3102352,262150,0,747902658761,91406675635,54842791877,55065939097,745987463202
1214,3037232,3103656,262206,0,748376896459,91464767191,54877645893,55084042349,746235627408
1215,3039479,3105202,262281,0,748858917622,91523686972,54912996877,55109743404,746589325732
1216,3041679,3108749,262444,0,749352745428,91583899111,54949123274,55162633170,747307043765
1217,3043878,3111171,262551,0,749853466104,91644713456,54985610982,55198147695,747794201864
1218,3045965,3114965,262753,0,750331540160,91702897319,55020520462,55264527782,748746977379
1219,3048101,3117626,262874,0,750810967545,91761421297,55055634000,55304592940,749291450882
1220,3050194,3120098,262983,0,751298212029,91820767223,55091240716,55342686135,749802639600
1221,3052326,3121148,263024,0,751782744241,91879786764,55126651606,55358154841,750013212535
1222,3054419,3123539,263134,0,752249832279,91936787697,55160851318,55394175983,750495042183
1223,3056530,3124759,263179,0,752732631752,91995548459,55196106943,55413009961,750753644866
1224,3058650,3127182,263304,0,753218709078,92054861838,55231694116,55450855380,751267659120
1225,3060690,3128578,263364,0,753700509917,92113590733,55266930636,55472247515,751559855826
1226,3062659,3131726,263524,0,754193613015,92173385375,55302806609,55524056477,752256181575
1227,3064805,3134501,263689,0,754679945719,92232630845,55338353032,55570794160,752941149564
1228,3067022,3135624,263735,0,755167253906,92292143829,55374059921,55586839137,753159896607
1229,3069134,3137083,263796,0,755630749193,92348690103,55407986827,55611835792,753525429978
1230,3071307,3140658,263998,0,756117374387,92407936121,55443533537,55672423776,754372274476
1231,3073488,3143011,264106,0,756601762273,92466709852,55478796916,55707161022,754842733971
1232,3075620,3145582,264234,0,757084162627,92525657264,55514164501,55751043537,755447293932
1233,3077567,3147902,264341,0,757561275374,92584091107,55549224030,55787030114,755927644818
1234,3078907,3149000,264403,0,758056609080,92642025579,55583984192,55819724848,756453378654
1235,3078907,3155688,264917,0,758056609080,92642025579,55583984192,55927071991,757961880431
1236,3080226,3155803,265573,0,758178823998,92653609439,55590933994,55930242178,758036505112
1237,3082664,3156357,267660,0,758419501162,92676452007,55604638544,55941112754,758289505392
1238,3084559,3156778,268564,0,758568267850,92691282108,55613535862,55945904037,758391437305
1239,3086795,3158220,268669,0,758957204032,92739452994,55642437512,55964464223,758637968745
1240,3089267,3159921,268782,0,759453203300,92800183862,55678875052,55992875631,759052710433
1241,3091817,3161546,268847,0,759975584006,92864129345,55717241333,56016041556,759365532568
1242,3094330,3163243,268935,0,760469736640,92924853562,55753674864,56040010202,759691023092
1243,3097049,3166188,269766,0,760986821673,92988111271,55791628399,56085545869,760340466720
1244,3099751,3168895,269907,0,761489393455,93049567892,55828501282,56124278572,760857997238
1245,3102522,3171651,270036,0,761984168115,93110126875,55864835569,56160839174,761343666150
1246,3105432,3173541,270120,0,762473071436,93169951853,55900729413,56183832821,761655810446
1247,3108307,3176757,270262,0,762985598874,93232241082,55938101795,56224856656,762205866657
1248,3111195,3179929,270422,0,763494211263,93294434814,55975416878,56265362260,762747304818
1249,3113980,3181845,270526,0,763998273759,93356111354,56012421672,56293984701,763152176933
1250,3116743,3183999,270609,0,764487635351,93416046602,56048381722,56320383329,763508234493
1251,3119575,3187262,270769,0,764998298046,93478272233,56085715971,56359391597,764030977378
1252,3122433,3189123,270866,0,765509290315,93540607978,56123116284,56386539257,764428280260
1253,3125285,3193857,271073,0,765995338130,93600187670,56158862947,56444637613,765207103906
1254,3128176,3196926,271250,0,766494955315,93661347665,56195557782,56487064301,765799144552
1255,3130893,3200049,271438,0,766992448680,93722124461,56232022747,56526529441,766331309562
1256,3133572,3201796,271544,0,767491833021,93782971494,56268529908,56547747501,766621060279
1257,3136192,3203842,271639,0,767994255577,93844229102,56305283399,56573691978,766977116998
1258,3138887,3207044,271829,0,768483559159,93904007130,56341149171,56617626459,767586585941
1259,3141594,3209938,272006,0,768968189414,93963230026,56376681821,56654382066,768078774495
1260,3144194,3211922,272095,0,769454025086,94022572478,56412286278,56678390963,768404413928
1261,3146736,3214930,272239,0,769938013062,94081819917,56447833721,56715917542,768909362937
1262,3149381,3216798,272320,0,770439310909,94142893306,56484476691,56739716343,769231124893
1263,3152056,3220911,272565,0,770926721415,94202359696,56520155480,56795463906,769974945281
1264,3154789,3222687,272644,0,771420785351,94262914828,56556487457,56818841802,770292249755
1265,3157476,3225249,272798,0,771905620907,94322425621,56592192834,56852870253,770745561794
1266,3160177,3228344,272990,0,772386149728,94381102931,56627398154,56898311807,771375416244
1267,3162846,3231396,273119,0,772868031774,94440117593,56662805907,56936441879,771883575583
